color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_orig,milgeo:meta:creator_url,milgeo:meta:desc,milgeo:meta:icon,milgeo:meta:name,milgeo:meta:observation_datetime,name,observation_datetime,outline-color,sidc
"128,0,128,1",POINT (37.5450463 48.4375214),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043020""]","""2025-05-16T21:36:04""",Передача20,2025-05-16T21:36:04,,10016600006099000000
"128,0,128,1",POINT (37.5464613 48.4376473),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043021""]","""2025-05-16T21:36:20""",Передача21,2025-05-16T21:36:20,,10016600006099000000
"128,0,128,1",POINT (37.547753 48.4377616),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043022""]","""2025-05-16T21:36:28""",Передача22,2025-05-16T21:36:28,,10016600006099000000
"128,0,128,1",POINT (37.5490808 48.4378593),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043023""]","""2025-05-16T21:36:37""",Передача23,2025-05-16T21:36:37,,10016600006099000000
"128,0,128,1",POINT (37.5504222 48.4379632),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043024""]","""2025-05-16T21:36:46""",Передача24,2025-05-16T21:36:46,,10016600006099000000
"128,0,128,1",POINT (37.5517483 48.4380638),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043025""]","""2025-05-16T21:36:54""",Передача25,2025-05-16T21:36:54,,10016600006099000000
"128,0,128,1",POINT (37.5530888 48.4382182),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043026""]","""2025-05-16T21:37:03""",Передача26,2025-05-16T21:37:03,,10016600006099000000
"128,0,128,1",POINT (37.554416 48.4383307),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043027""]","""2025-05-16T21:37:10""",Передача27,2025-05-16T21:37:10,,10016600006099000000
"128,0,128,1",POINT (37.5558027 48.4384326),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043028""]","""2025-05-16T21:37:17""",Передача28,2025-05-16T21:37:17,,10016600006099000000
"128,0,128,1",POINT (37.5571274 48.4385746),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043029""]","""2025-05-16T21:37:25""",Передача29,2025-05-16T21:37:25,,10016600006099000000
"128,0,128,1",POINT (37.5584893 48.438702),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043030""]","""2025-05-16T21:37:33""",Передача30,2025-05-16T21:37:33,,10016600006099000000
"128,0,128,1",POINT (37.5597542 48.4388161),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u0430"", ""\u041f\u0435\u0440\u0435\u0434\u0430\u0447\u043031""]","""2025-05-16T21:37:42""",Передача31,2025-05-16T21:37:42,,10016600006099000000
"128,0,128,1",POINT (37.5200781 48.3998604),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u04401""]",,редактор1,,,10016600006099000000
"128,0,128,1",POINT (37.520187 48.4007612),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u04402""]",,редактор2,,,10016600006099000000
"128,0,128,1",POINT (37.5202962 48.4016529),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u04403""]",,редактор3,,,10016600006099000000
"128,0,128,1",POINT (37.5204051 48.4025536),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u04404""]",,редактор4,,,10016600006099000000
"128,0,128,1",POINT (37.5205008 48.4034452),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u04405""]",,редактор5,,,10016600006099000000
"128,0,128,1",POINT (37.5206097 48.4043459),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u04406""]",,редактор6,,,10016600006099000000
"128,0,128,1",POINT (37.5207189 48.4052377),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u04407""]",,редактор7,,,10016600006099000000
"128,0,128,1",POINT (37.5208279 48.4061384),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u04408""]",,редактор8,,,10016600006099000000
"128,0,128,1",POINT (37.5209371 48.4070302),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u04409""]",,редактор9,,,10016600006099000000
"128,0,128,1",POINT (37.521046 48.4079309),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044010""]",,редактор10,,,10016600006099000000
"128,0,128,1",POINT (37.5211417 48.4088225),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044011""]",,редактор11,,,10016600006099000000
"128,0,128,1",POINT (37.5212507 48.4097232),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044012""]",,редактор12,,,10016600006099000000
"128,0,128,1",POINT (37.5213599 48.4106149),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044013""]",,редактор13,,,10016600006099000000
"128,0,128,1",POINT (37.5214688 48.4115157),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044014""]",,редактор14,,,10016600006099000000
"128,0,128,1",POINT (37.5215781 48.4124074),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044015""]",,редактор15,,,10016600006099000000
"128,0,128,1",POINT (37.521687 48.4133081),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044016""]",,редактор16,,,10016600006099000000
"128,0,128,1",POINT (37.5217963 48.4141999),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044017""]",,редактор17,,,10016600006099000000
"128,0,128,1",POINT (37.5218917 48.4151004),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044018""]",,редактор18,,,10016600006099000000
"128,0,128,1",POINT (37.522001 48.4159922),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044019""]",,редактор19,,,10016600006099000000
"128,0,128,1",POINT (37.52211 48.4168929),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044020""]",,редактор20,,,10016600006099000000
"128,0,128,1",POINT (37.5222192 48.4177846),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044021""]",,редактор21,,,10016600006099000000
"128,0,128,1",POINT (37.5223282 48.4186854),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044022""]",,редактор22,,,10016600006099000000
"128,0,128,1",POINT (37.5223822 48.4191537),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044023""]",,редактор23,,,10016600006099000000
"128,0,128,1",POINT (37.5221808 48.4200414),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044024""]",,редактор24,,,10016600006099000000
"128,0,128,1",POINT (37.5219794 48.4209292),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044025""]",,редактор25,,,10016600006099000000
"128,0,128,1",POINT (37.521778 48.4218169),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u0440-2025-02-05T16.18.50.70257.csv"", ""\u0440\u0435\u0434\u0430\u043a\u0442\u043e\u044026""]",,редактор26,,,10016600006099000000
